AuthorID,BrandID,ScreenName,InfluencerCategory,Channel
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
105549355889998,7359,NULL,Anchor,Facebook
105549355889998,7359,NULL,Anchor,Facebook
103209432656068,7477,NULL,Author,Facebook
103209432656068,7477,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
105549355889998,7359,NULL,Anchor,Facebook
105549355889998,7359,NULL,Anchor,Facebook
6401279593298229,7359,pratik701090,Anchor,Instagram
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
103209432656068,7477,NULL,Author,Facebook
103209432656068,7477,NULL,Author,Facebook
103209432656068,7477,NULL,Author,Facebook
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
fa6b11c6-651e-4efb-84e8-d272e190cae9,7121,NULL,advance,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
89d27118-0ada-4472-9f43-189be8175e26,7121,NULL,Celebrities,GoogleBusinessMessages
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
1679713041355505664,7121,aka_12211,"Pathologist ",Twitter
4583321155055289,7121,,Tech Bloggers,Instagram
103312952624444,7121,NULL,"Engineer ",Facebook
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1577234257772445696,7121,akashdhaygude55,Anchor,Twitter
1577234257772445696,7121,akashdhaygude55,Anchor,Twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1681926394908119042,7121,testbitpla9398,Farming,Twitterbrandmention
1681926394908119042,7121,testbitpla9398,Farming,PublicTweets
1681926394908119042,7121,testbitpla9398,Farming,Twitterbrandmention
1681926394908119042,7121,testbitpla9398,Farming,PublicTweets
1665928132258586625,7121,NewSumo1,Anchor,Twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
801008822974152704,7121,parivellisandee,Automobile,twitter
6442332772497871,7359,pathare9425,Anchor,Instagram
6442332772497871,7359,pathare9425,Anchor,Instagram
6401279593298229,7359,pratik701090,Anchor,Instagram
6401279593298229,7359,pratik701090,Anchor,Instagram
6442332772497871,7359,pathare9425,Anchor,Instagram
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
6442332772497871,7359,pathare9425,Anchor,Instagram
6442332772497871,7359,pathare9425,Anchor,Instagram
6401279593298229,7359,pratik701090,Anchor,Instagram
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1315888706671132672,7121,OLocobuzz,Automobile,twitter
1315888706671132672,7121,OLocobuzz,Automobile,twitter
96369717,7121,Shaiwaz,Automobile,twitter
96369717,7121,Shaiwaz,Automobile,twitter
96369717,7121,Shaiwaz,Automobile,twitter
1374242587649794050,7121,sumitch27714207,"FMCG ",Twitter
1054251559826141184,7121,gonsalve_s,Automobile,twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1635533373308370950,7121,apple9080990780,Advertisements and Adsver Agencies,Twitter
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1315888706671132672,7121,OLocobuzz,Automobile,twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
96369717,7121,Shaiwaz,Automobile,twitter
1656561958169239553,7121,Branded01428663,Farming,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1675766748396527616,7121,locotestmumbai,advance,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1675766748396527616,7121,locotestmumbai,advance,Twitter
1489180619057762310,7118,SejalChorge,Automobile,Twitter
1561947541586882561,7142,Komal87224405,Political Party,twitter
1422485367412854784,7142,Pushpra13254382,Political Party,twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
,7118,Nishant Pathare," Automobile Journalist",ECommerceWebsites
,7118,Kalyan Chinni," Automobile Journalist",ECommerceWebsites
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
,7118,Nishant Pathare," Automobile Journalist",ECommerceWebsites
,7118,"samir "," Automobile Journalist",ECommerceWebsites
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
6442332772497871,7359,pathare9425,Anchor,Instagram
6401279593298229,7359,pratik701090,Anchor,Instagram
6442332772497871,7359,pathare9425,Anchor,Instagram
6302253893123682,10309,akashpatil1370,Anchor,Instagram
4353220831356100,10309,NULL,Anchor,Facebook
6249941651734415,10309,cloudybitplay,Anchor,Instagram
6302253893123682,10309,akashpatil1370,Anchor,Instagram
6249941651734415,10309,cloudybitplay,Anchor,Instagram
6249941651734415,10309,cloudybitplay,Anchor,Instagram
1665928132258586625,7121,NewSumo1,Anchor,Twitter
1561947541586882561,7118,Komal87224405,Automobile,twitter
1561947541586882561,7118,Komal87224405,Automobile,twitter
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
102804045961317,7118,," Automobile Journalis",Facebook
6249941651734415,10309,cloudybitplay,Anchor,Instagram
6302253893123682,10309,akashpatil1370,Anchor,Instagram
6249941651734415,10309,cloudybitplay,Anchor,Instagram
6302253893123682,10309,akashpatil1370,Anchor,Instagram
4353220831356100,10309,NULL,Anchor,Facebook
1561947541586882561,7142,Komal87224405,Political Party,twitter
5760496294066366,7142,,Advertisements,Facebook
5760496294066366,7142,,Advertisements,Facebook
1665928132258586625,7121,NewSumo1,Anchor,Twitter
1665928132258586625,7121,NewSumo1,Anchor,Twitter
6401279593298229,7359,pratik701090,Anchor,Instagram
6442332772497871,7359,pathare9425,Anchor,Instagram
1656561958169239553,7121,Branded01428663,Farming,Twitterbrandmention
1656561958169239553,7121,Branded01428663,Farming,Twitterbrandmention
1656561958169239553,7121,Branded01428663,Farming,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1463578998777081862,7118,TShrivatri,Media House & Journalists,Twitter
1463578998777081862,7118,TShrivatri,Media House & Journalists,Twitter
1463578998777081862,7118,TShrivatri,Media House & Journalists,Twitter
1463578998777081862,7118,TShrivatri,Media House & Journalists,Twitter
17841451615617648,7148,sejallocobuzz,Automobile,Instagram
1489180619057762310,7118,SejalChorge,Automobile,Twitter
1489180619057762310,7118,SejalChorge,Automobile,Twitter
1506148863245099009,7118,RiteshS43705708,Automobile Journalist,twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
103237915238208,7482,NULL,Anchor,Facebook
103237915238208,7482,NULL,Anchor,Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
17841451615617648,7148,TestingAccount,Automobile,Instagram
17841451615617648,7148,TestingAccount,Automobile,Instagram
17841451615617648,7148,sejallocobuzz,Automobile,Instagram
17841451615617648,7148,TestingAccount,Automobile,Instagram
17841451615617648,7148,TestingAccount,Automobile,Instagram
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
96369717,7121,Shaiwaz,Automobile,twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
5917451721598980,7121,NULL,TEDX Speaker,Facebook
5902504573095735,7121,NULL,Sports,Facebook
5902504573095735,7121,NULL,Sports,Facebook
5902504573095735,7121,NULL,Sports,Facebook
5902504573095735,7121,NULL,Sports,Facebook
103237915238208,7482,NULL,Anchor,Facebook
103237915238208,7482,NULL,Anchor,Facebook
103237915238208,7482,NULL,Anchor,Facebook
103237915238208,7482,NULL,Anchor,Facebook
103209432656068,7477,NULL,Author,Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
1368903086161420292,7121,shubhan12605211,Celebrities,Twitter
1577234257772445696,7121,akashdhaygude55,Anchor,Twitter
1054251559826141184,7121,gonsalve_s,Automobile,twitter
125748606906745,7527,NULL,Author,Facebook
125748606906745,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
1577234257772445696,7121,akashdhaygude55,Anchor,Twitter
1593500509666615296,7535,PratikshaPohak2,Anchor,Twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
1593500509666615296,7535,PratikshaPohak2,Anchor,Twitter
1577246461766795264,7535,akashpa97646213,Author,Twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
104636502420144,7527,NULL,Author,Facebook
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
0,7121,NULL,Media House & Journalists,Twitter
103312952624444,7121,NULL,"Engineer ",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7121,NULL,Media House & Journalists,Twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
17841451615617648,7148,Sejal Chorge,Automobile,Instagram
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
96369717,7121,Shaiwaz,Automobile,twitter
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
96369717,7121,Shaiwaz,Automobile,twitter
1577234257772445696,7118,akashdhaygude55,Author,twitter
1577234257772445696,7118,akashdhaygude55,Author,twitter
1577234257772445696,7118,akashdhaygude55,Author,twitter
1503272018627608582,7118,sh34017751,Designer,Twitter
1503271325343023104,7118,Pathare3Nishant,Developer,twitter
1503272018627608582,7118,sh34017751,Designer,Twitter
1503272018627608582,7118,sh34017751,Designer,Twitter
1503271325343023104,7118,Pathare3Nishant,Developer,twitter
UC8apUmRl4yqvTgjMVkurbaA,7118,Nishant Pathare," Automobile Journalis",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UC8apUmRl4yqvTgjMVkurbaA,7118,Nishant Pathare," Automobile Journalis",Youtube
UC8apUmRl4yqvTgjMVkurbaA,7118,Nishant Pathare," Automobile Journalis",Youtube
1532340003195723777,7118,Komal25169281,Automobile Journalis,twitter
urn:li:person:9VnZvIDAUe,7121,NULL,advance,LinkedIn
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UC8apUmRl4yqvTgjMVkurbaA,7118,Nishant Pathare," Automobile Journalis",Youtube
UC8apUmRl4yqvTgjMVkurbaA,7118,Nishant Pathare," Automobile Journalis",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
1593500509666615296,7121,PratikshaPohak2,Developer,Twitterbrandmention
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
1577234257772445696,7121,akashdhaygude55,Anchor,Twitter
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
,7118,Kalyan Chinni," Automobile Journalist",ECommerceWebsites
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
UClgy9CoOHivFR9aAZKc1wvA,7118,Tech@Akash," Sports",Youtube
1561947541586882561,7118,Komal87224405,Automobile,twitter
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
0,7118,NULL," Automobile Journalist",Facebook
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
,7118,," Automobile Journalist",ECommerceWebsites
